# ByteBlower CSV results.
# Author: APhillips
# Project name: CMTS_TEST_SCENARIOS
# Project version: 2.22.6
# Test started at Wed Feb 18 17:34:05 MST 2026 till Wed Feb 18 17:35:15 MST 2026
# Test name DS_Combined
# Test type: SCENARIOTEST
# 10.241.0.66:: ByteBlower 4100 - 2.22.6



# IPv4 ByteBlower Port configuration
# ----------------------------------
# Name: 
#     The name of the port
# Group: 
#     The name of the portgroup. Empty if the port doesn't belong to any
# 
#     group.
# MAC: 
#     The configured MAC address of the port.
# IPv4 address: 
#     The IPv4 address of the port.
# Gateway: 
#     The gateway used by the port.
# Netmask: 
#     The netmask used by the port.
# NAT enabled: 
#     Empty when no NAT is expected on the port, Yes for the default
# 
#     automatic NAT discovery or the Name of the configured port mapping.
# VLAN: 
#     The configured VLAN stack
# MTU: 
#     The Maximum Transmit Unit (MTU) of this port Measured in bytes.
# Docked: 
#     Additional information on where the port is docked
# Name, Group, MAC, IPv4 address, Gateway, Netmask, NAT enabled, VLAN, MTU[bytes], Docked
PORT_1_CMTS,,00:ff:bb:d8:00:01,96.34.184.159,96.34.184.158,255.255.255.0,No,No,1500,nontrunk-1 on 10.241.0.66 - 2.22.6    New version available: 2.23.0
PORT_15,,00:ff:bb:67:00:03,96.37.176.26,96.37.176.1,255.255.255.224,No,No,1500,trunk-1-15 on 10.241.0.66 - 2.22.6    New version available: 2.23.0



# Frameblasting configuration info
# --------------------------------
# Flow name: 
#     The name of the flow.
# Flow template: 
#     The name of the configured flow template.
# Start delay: 
#     The configured start-delay of the flow. Measured in ns.
# Interframe gap: 
#     The gap between subsequent frames. Measured in ns.
# Frame size: 
#     The size of the frames in the frametemplate. The value is either
# 
#     amount of bytes in the frame(all frames same size), or the string
# 
#     'mixed'. Measured in bytes.
# Throughput: 
#     The configured throughtput. Measured in bit/s.
# TOS: 
#     The value of the tos byte.
# Flow name, Flow template, Start delay[ns], Interframe gap[ns], Frame size[bytes], Throughput[bit/s], TOS
DS_UDP_FLOW_Port_15,FRAME_BLASTING_1,0,10000000,"1,024",819200.0,0x00
# Avg Latency: 
#     The average latency of the received packets Measured in ns.
# Max Latency: 
#     The maximum latency of the received packets Measured in ns.
# Jitter: 
#     The jitter of the received packets. This is calculated as the standard
# 
#     deviation of the measured latency Measured in ns.
# Flow, Source, Destination, Min Latency[ns], Avg Latency[ns], Max Latency[ns], Jitter[ns]
DS_UDP_FLOW_Port_15,PORT_1_CMTS,PORT_15,643987,16905227,48858987,5226627
DS_UDP_FLOW_Port_15_L4S,PORT_1_CMTS,PORT_15,658507,1251788,5247607,351112


# Frameblasting latency results table
# -----------------------------------
# Flow: 
#     The name of the flow
# Source: 
#     The name of the source ByteBlower port for this flow
# Destination: 
#     The name of the destination ByteBlower port of the flow
# Rx frames: 
#     The total number of frames with latency measurement
# Minimum Latency: 
#     The minimum latency measured over the lifetime of the flow Measured in
# 
#     ns.
# Average Latency: 
#     The average latency measured over the lifetime of the flow Measured in
# 
#     ns.
# Maximum Latency: 
#     The maximum latency measured over the lifetime of the flow. Only
# 
#     actually received packets are counted. Measured in ns.
# Jitter: 
#     The measured jitter of the latency. This is calculated as the standard
# 
#     deviation of the latency samples. Measured in ns.
# Flow, Source, Destination, Rx frames, Minimum Latency[ns], Average Latency[ns], Maximum Latency[ns], Jitter[ns]
DS_UDP_FLOW_Port_15,PORT_1_CMTS,PORT_15,6000,643987,16905227,48858987,5226627
DS_UDP_FLOW_Port_15_L4S,PORT_1_CMTS,PORT_15,6000,658507,1251788,5247607,351112


# Frameblasting Out of Sequence results table
# -------------------------------------------
# Flow: 
#     The name of the flow
# Source: 
#     The name of the source ByteBlower port for this flow
# Destination: 
#     The name of the destination ByteBlower port of the flow
# Rx frames: 
#     The total number of frames with latency measurement
# Out of Sequence frames: 
#     The total number of frames out of sequence
# Flow, Source, Destination, Rx frames, Out of Sequence frames
DS_UDP_FLOW_Port_15,PORT_1_CMTS,PORT_15,6000,0
DS_UDP_FLOW_Port_15_L4S,PORT_1_CMTS,PORT_15,6000,0


# Wi-Fi Statistics
# ----------------
# Timestamp: 
#     Moment when the Wi-Fi stats were collected
# ByteBlower Port: 
#     Name of the ByteBlower Port where the Wireless Endpoint is docker to.
# Network interface: 
#     Name of the Network interface.
# SSID: 
#     SSID of the connected Wi-Fi AP. Empty in case of no connection.
# BSSID: 
#     BSSID of the connected Wi-Fi AP. Zeroes in case of no connection.
# RSSI: 
#     RSSI of the Wi-Fi signal.
# Timestamp, ByteBlower Port, Network interface, SSID, BSSID, RSSI

# Frameblasting results over time
# -------------------------------
# Flow: 
#     The name of the flow
# Port: 
#     The source port of the flow
# Time: 
#     Timestamp of the snapshot. This timestamp is the start of the
# 
#     snapshot. It is based on unix time Measured in ns.
# Duration: 
#     Duration of the snapshot. Measured in ns.
# Tx Packets: 
#     The number of packets transmitted during the snapshot
# Tx Data: 
#     The amount of data transmitted during the snapshot Measured in Bytes.
# Flow, Port, Time[ns], Duration[ns], Tx Packets, Tx Data[Bytes]
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464942000000000,1000000000,23,23552
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464943000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464944000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464945000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464946000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464947000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464948000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464949000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464950000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464951000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464952000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464953000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464954000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464955000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464956000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464957000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464958000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464959000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464960000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464961000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464962000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464963000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464964000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464965000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464966000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464967000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464968000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464969000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464970000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464971000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464972000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464973000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464974000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464975000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464976000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464977000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464978000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464979000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464980000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464981000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464982000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464983000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464984000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464985000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464986000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464987000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464988000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464989000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464990000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464991000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464992000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464993000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464994000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464995000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464996000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464997000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464998000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771464999000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465000000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465001000000000,1000000000,100,102400
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465002000000000,1000000000,77,78848
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465003000000000,1000000000,0,0
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465004000000000,1000000000,0,0
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465005000000000,1000000000,0,0
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465006000000000,1000000000,0,0
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465007000000000,1000000000,0,0
DS_UDP_FLOW_Port_15,PORT_1_CMTS,1771465008000000000,1000000000,0,0

# Frameblasting results over time
# -------------------------------
# Flow: 
#     The name of the flow
# Port: 
#     The name of the ByteBlower port.
# Time: 
#     Timestamp of the snapshot. This timestamp is the start of the
# 
#     snapshot. It is based on unix time Measured in ns.
# Duration: 
#     Duration of the snapshot. Measured in ns.
# Rx Packets: 
#     The number of packets received during the snapshot
# Rx Data: 
#     The amount of data received during the snapshot Measured in Bytes.
# Flow name: DS_UDP_FLOW_Port_15
# Port name: PORT_15
# Flow, Port, Time[ns], Duration[ns], Rx Packets, Rx Data[Bytes]
DS_UDP_FLOW_Port_15,PORT_15,1771464942650000000,130000000,1,1024
DS_UDP_FLOW_Port_15,PORT_15,1771464942780000000,130000000,11,11264
DS_UDP_FLOW_Port_15,PORT_15,1771464942910000000,130000000,15,15360
DS_UDP_FLOW_Port_15,PORT_15,1771464943040000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464943170000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464943300000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464943430000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464943560000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464943690000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464943820000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464943950000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464944080000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464944210000000,130000000,15,15360
DS_UDP_FLOW_Port_15,PORT_15,1771464944340000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464944470000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464944600000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464944730000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464944860000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464944990000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464945120000000,130000000,16,16384
DS_UDP_FLOW_Port_15,PORT_15,1771464945250000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464945380000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464945510000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464945640000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464945770000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464945900000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464946030000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464946160000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464946290000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464946420000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464946550000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464946680000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464946810000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464946940000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464947070000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464947200000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464947330000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464947460000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464947590000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464947720000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464947850000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464947980000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464948110000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464948240000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464948370000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464948500000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464948630000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464948760000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464948890000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464949020000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464949150000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464949280000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464949410000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464949540000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464949670000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464949800000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464949930000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464950060000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464950190000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464950320000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464950450000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464950580000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464950710000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464950840000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464950970000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464951100000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464951230000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464951360000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464951490000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464951620000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464951750000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464951880000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464952010000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464952140000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464952270000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464952400000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464952530000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464952660000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464952790000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464952920000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464953050000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464953180000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464953310000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464953440000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464953570000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464953700000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464953830000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464953960000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464954090000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464954220000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464954350000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464954480000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464954610000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464954740000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464954870000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464955000000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464955130000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464955260000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464955390000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464955520000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464955650000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464955780000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464955910000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464956040000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464956170000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464956300000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464956430000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464956560000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464956690000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464956820000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464956950000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464957080000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464957210000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464957340000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464957470000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464957600000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464957730000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464957860000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464957990000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464958120000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464958250000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464958380000000,130000000,14,14336
DS_UDP_FLOW_Port_15,PORT_15,1771464958510000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464958640000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464958770000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464958900000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464959030000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464959160000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464959290000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464959420000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464959550000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464959680000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464959810000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464959940000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464960070000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464960200000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464960330000000,130000000,15,15360
DS_UDP_FLOW_Port_15,PORT_15,1771464960460000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464960590000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464960720000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464960850000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464960980000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464961110000000,130000000,12,12288
DS_UDP_FLOW_Port_15,PORT_15,1771464961240000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464961370000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464961500000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464961630000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464961760000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464961890000000,130000000,13,13312
DS_UDP_FLOW_Port_15,PORT_15,1771464962020000000,130000000,13,13312
